Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume
2016-02-17,50.85,50.85,50.85,50.85,0.15,,,2405.0,,,
2016-02-16,50.7,50.7,50.7,50.7,0.0,,,2405.0,,,
2016-02-15,50.7,50.7,50.7,50.7,0.0,,,2405.0,,,
2016-02-12,50.7,50.7,50.7,50.7,0.0,,,2430.0,,,35.0
2016-02-11,50.7,50.7,50.7,50.7,0.3,,,2430.0,,,15.0
2016-02-10,50.4,50.4,50.4,50.4,-0.05,,,2435.0,,,5.0
2016-02-09,50.45,50.45,50.45,50.45,-1.05,,,2435.0,,,
2016-02-08,51.5,51.5,51.5,51.5,-0.1,,,2435.0,,,
2016-02-05,51.6,51.6,51.6,51.6,0.65,,,2325.0,,,200.0
2016-02-04,50.95,50.95,50.95,50.95,0.5,,,2345.0,,,105.0
2016-02-03,50.45,50.45,50.45,50.45,0.05,,,2805.0,,,605.0
2016-02-02,50.4,50.4,50.4,50.4,0.45,,,2785.0,,,75.0
2016-02-01,49.95,49.95,49.95,49.95,-0.45,,,2710.0,,,165.0
2016-01-29,50.4,50.4,50.4,50.4,-0.45,,,2710.0,,,50.0
2016-01-28,48.85,48.85,48.85,48.85,0.05,,,3079.0,,,
2016-01-27,48.8,48.8,48.8,48.8,-0.45,,,3079.0,,,
2016-01-26,49.25,49.25,49.25,49.25,0.3,,,3075.0,,,
2016-01-25,48.95,48.95,48.95,48.95,-0.05,,,3070.0,,,
2016-01-22,49.0,49.0,49.0,49.0,0.0,,,3065.0,,,
2016-01-21,49.0,49.0,49.0,49.0,0.0,,,3060.0,,,5.0
2016-01-20,49.0,49.0,49.0,49.0,0.15,,,3060.0,,,10.0
2016-01-19,48.85,48.85,48.85,48.85,0.05,,,3060.0,,,
2016-01-18,48.8,48.8,48.8,48.8,-0.35,,,3095.0,,,5.0
2016-01-15,49.15,49.15,49.15,49.15,-0.05,,,3079.0,,,55.0
2016-01-14,49.2,49.2,49.2,49.2,0.35,,,3164.0,,,130.0
2016-01-13,48.85,48.85,48.85,48.85,-0.25,,,3234.0,,,45.0
2016-01-12,49.1,49.1,49.1,49.1,-0.2,,,3349.0,,,95.0
2016-01-11,49.3,49.3,49.3,49.3,-0.95,,,3379.0,,,20.0
2016-01-08,50.25,50.25,50.25,50.25,-1.0,,,3440.0,,,50.0
2016-01-07,51.25,51.25,51.25,51.25,-0.25,,,3390.0,,,90.0
2016-01-06,51.5,51.5,51.5,51.5,1.25,,,3422.0,,,35.0
2016-01-05,50.25,50.25,50.25,50.25,0.35,,,3577.0,,,195.0
2016-01-04,49.9,49.9,49.9,49.9,,,,3552.0,,,30.0
2015-12-31,50.6,50.6,50.6,50.6,-0.3,,,3557.0,,,70.0
2015-12-30,50.9,50.9,50.9,50.9,-0.05,,,3557.0,,,5.0
2015-12-29,50.95,50.95,50.95,50.95,-0.45,,,3573.0,,,55.0
2015-12-28,51.4,51.4,51.4,51.4,,,,3573.0,,,
2015-12-24,51.4,51.4,51.4,51.4,0.0,,,3573.0,,,
2015-12-23,52.1,52.1,52.1,52.1,0.05,,,3101.0,,,
2015-12-22,52.05,52.05,52.05,52.05,0.0,,,3101.0,,,
2015-12-21,52.05,52.05,52.05,52.05,-0.15,,,3096.0,,,5.0
2015-12-18,52.2,52.2,52.2,52.2,-0.05,,,3101.0,,,10.0
2015-12-17,52.25,52.25,52.25,52.25,-0.1,,,3016.0,,,255.0
2015-12-16,52.35,52.35,52.35,52.35,0.0,,,3146.0,,,180.0
2015-12-15,52.35,52.35,52.35,52.35,0.15,,,3136.0,,,15.0
2015-12-14,52.2,52.2,52.2,52.2,-0.05,,,3136.0,,,50.0
2015-12-11,52.25,52.25,52.25,52.25,-0.1,,,3136.0,,,45.0
2015-12-10,52.35,52.35,52.35,52.35,-0.15,,,3131.0,,,5.0
2015-12-09,52.5,52.5,52.5,52.5,0.0,,,2951.0,,,195.0
2015-12-08,52.5,52.5,52.5,52.5,-0.2,,,2911.0,,,125.0
2015-12-07,52.7,52.7,52.7,52.7,-0.3,,,2911.0,,,60.0
2015-12-04,53.0,53.0,53.0,53.0,0.0,,,2911.0,,,
2015-12-03,53.0,53.0,53.0,53.0,0.25,,,2906.0,,,5.0
2015-12-02,52.75,52.75,52.75,52.75,-0.45,,,2901.0,,,10.0
2015-12-01,53.2,53.2,53.2,53.2,-0.35,,,2901.0,,,5.0
2015-11-30,53.55,53.55,53.55,53.55,-0.15,,,2886.0,,,35.0
2015-11-27,53.7,53.7,53.7,53.7,0.0,,,2900.0,,,60.0
2015-11-26,52.85,52.85,52.85,52.85,0.05,,,3138.0,,,
2015-11-25,52.8,52.8,52.8,52.8,-0.3,,,3138.0,,,
2015-11-24,53.1,53.1,53.1,53.1,0.4,,,,,,
2015-11-23,52.7,52.7,52.7,52.7,-0.2,,,3138.0,,,
2015-11-20,52.9,52.9,52.9,52.9,0.15,,,3138.0,,,
2015-11-19,52.75,52.75,52.75,52.75,0.0,,,3138.0,,,
2015-11-18,52.75,52.75,52.75,52.75,0.05,,,3083.0,,,95.0
2015-11-17,52.7,52.7,52.7,52.7,0.15,,,3083.0,,,5.0
2015-11-16,52.55,52.55,52.55,52.55,0.15,,,3088.0,,,5.0
2015-11-13,52.4,52.4,52.4,52.4,0.25,,,3083.0,,,5.0
2015-11-12,52.15,52.15,52.15,52.15,0.0,,,3083.0,,,
2015-11-11,52.15,52.15,52.15,52.15,0.0,,,3078.0,,,10.0
2015-11-10,52.15,52.15,52.15,52.15,-0.2,,,3053.0,,,25.0
2015-11-09,52.35,52.35,52.35,52.35,0.2,,,3053.0,,,
2015-11-06,52.15,52.15,52.15,52.15,-0.15,,,3053.0,,,10.0
2015-11-05,52.3,52.3,52.3,52.3,0.0,,,3098.0,,,145.0
2015-11-04,52.3,52.3,52.3,52.3,-0.45,,,3058.0,,,130.0
2015-11-03,52.75,52.75,52.75,52.75,-0.1,,,3033.0,,,35.0
2015-11-02,52.85,52.85,52.85,52.85,0.05,,,3008.0,,,40.0
2015-10-30,52.8,52.8,52.8,52.8,-0.15,,,2978.0,,,30.0
2015-10-29,53.2,53.2,53.2,53.2,0.3,,,2824.0,,,
2015-10-28,52.9,52.9,52.9,52.9,0.1,,,2824.0,,,
2015-10-27,52.8,52.8,52.8,52.8,-0.1,,,2824.0,,,
2015-10-26,52.9,52.9,52.9,52.9,0.1,,,2824.0,,,
2015-10-23,52.8,52.8,52.8,52.8,-0.15,,,2824.0,,,
2015-10-22,52.95,52.95,52.95,52.95,-0.3,,,2819.0,,,
2015-10-21,53.25,53.25,53.25,53.25,0.05,,,2794.0,,,
2015-10-20,53.2,53.2,53.2,53.2,0.15,,,2794.0,,,20.0
2015-10-19,53.05,53.05,53.05,53.05,-0.05,,,2799.0,,,5.0
2015-10-16,53.1,53.1,53.1,53.1,-0.05,,,2764.0,,,
2015-10-15,53.15,53.15,53.15,53.15,0.1,,,2764.0,,,
2015-10-14,53.05,53.05,53.05,53.05,-0.15,,,2744.0,,,
2015-10-13,53.2,53.2,53.2,53.2,0.25,,,2734.0,,,5.0
2015-10-12,52.95,52.95,52.95,52.95,-0.65,,,2724.0,,,
2015-10-09,53.6,53.6,53.6,53.6,-0.1,,,2744.0,,,5.0
2015-10-08,53.7,53.7,53.7,53.7,-0.15,,,2749.0,,,25.0
2015-10-07,53.85,53.85,53.85,53.85,0.2,,,2764.0,,,5.0
2015-10-06,53.65,53.65,53.65,53.65,-0.2,,,2649.0,,,10.0
2015-10-05,53.85,53.85,53.85,53.85,0.9,,,2654.0,,,
2015-10-02,52.95,52.95,52.95,52.95,-0.5,,,2521.0,,,115.0
2015-10-01,53.45,53.45,53.45,53.45,-0.4,,,2481.0,,,65.0
2015-09-30,53.85,53.85,53.85,53.85,-1.3,,,2469.0,,,135.0
2015-09-29,55.15,55.15,55.15,55.15,-0.3,,,2454.0,,,155.0
2015-09-28,55.45,55.45,55.45,55.45,-0.9,,,2454.0,,,
2015-09-25,56.35,56.35,56.35,56.35,-0.3,,,2401.0,,,50.0
2015-09-24,57.65,57.65,57.65,57.65,0.0,,,3701.0,,,
2015-09-23,57.65,57.65,57.65,57.65,-0.05,,,3701.0,,,
2015-09-22,57.7,57.7,57.7,57.7,-0.05,,,3701.0,,,
2015-09-21,57.75,57.75,57.75,57.75,-0.05,,,3701.0,,,
2015-09-18,57.8,57.8,57.8,57.8,-0.05,,,3701.0,,,50.0
2015-09-17,57.85,57.85,57.85,57.85,-0.05,,,3656.0,,,55.0
2015-09-16,57.9,57.9,57.9,57.9,0.25,,,3621.0,,,50.0
2015-09-15,57.65,57.65,57.65,57.65,0.0,,,3536.0,,,240.0
2015-09-14,57.65,57.65,57.65,57.65,-0.05,,,3651.0,,,160.0
2015-09-11,57.7,57.7,57.7,57.7,-0.1,,,3651.0,,,
2015-09-10,57.8,57.8,57.8,57.8,0.0,,,3651.0,,,5.0
2015-09-09,57.8,57.8,57.8,57.8,-0.3,,,3651.0,,,
2015-09-08,58.1,58.1,58.1,58.1,0.25,,,3676.0,,,25.0
2015-09-07,57.85,57.85,57.85,57.85,-1.2,,,3676.0,,,60.0
2015-09-04,59.05,59.05,59.05,59.05,-0.35,,,3651.0,,,70.0
2015-09-03,59.4,59.4,59.4,59.4,-0.25,,,3651.0,,,
2015-09-02,59.65,59.65,59.65,59.65,0.0,,,3631.0,,,155.0
2015-09-01,59.65,59.65,59.65,59.65,1.25,,,3681.0,,,125.0
2015-08-31,58.4,58.4,58.4,58.4,0.0,,,3681.0,,,
2015-08-28,58.4,58.4,58.4,58.4,0.4,,,3661.0,,,60.0
2015-08-27,58.4,58.4,58.4,58.4,-0.2,,,4108.0,,,
2015-08-26,58.6,58.6,58.6,58.6,0.05,,,4098.0,,,10.0
2015-08-25,58.55,58.55,58.55,58.55,0.05,,,4098.0,,,
2015-08-24,58.5,58.5,58.5,58.5,-0.3,,,4098.0,,,
2015-08-21,58.8,58.8,58.8,58.8,-0.1,,,4098.0,,,
2015-08-20,58.9,58.9,58.9,58.9,0.05,,,4098.0,,,
2015-08-19,58.85,58.85,58.85,58.85,-0.1,,,4098.0,,,
2015-08-18,58.95,58.95,58.95,58.95,-0.2,,,4098.0,,,
2015-08-17,59.15,59.15,59.15,59.15,-0.2,,,4098.0,,,
2015-08-14,59.35,59.35,59.35,59.35,0.1,,,4098.0,,,5.0
2015-08-13,59.25,59.25,59.25,59.25,-0.15,,,4098.0,,,
2015-08-12,59.4,59.4,59.4,59.4,-0.45,,,4098.0,,,10.0
2015-08-11,59.85,59.85,59.85,59.85,-0.25,,,4098.0,,,10.0
2015-08-10,60.1,60.1,60.1,60.1,0.05,,,4098.0,,,
2015-08-07,60.05,60.05,60.05,60.05,-0.3,,,4093.0,,,45.0
2015-08-06,60.35,60.35,60.35,60.35,0.4,,,4098.0,,,125.0
2015-08-05,59.95,59.95,59.95,59.95,0.8,,,4118.0,,,20.0
2015-08-04,59.15,59.15,59.15,59.15,0.55,,,4108.0,,,40.0
2015-08-03,58.6,58.6,58.6,58.6,-0.3,,,4128.0,,,60.0
2015-07-31,58.9,58.9,58.9,58.9,-0.1,,,4118.0,,,45.0
2015-07-30,60.25,60.25,60.25,60.25,0.0,,,2586.0,,,
2015-07-29,60.25,60.25,60.25,60.25,0.0,,,2581.0,,,
2015-07-28,60.25,60.25,60.25,60.25,-0.1,,,2581.0,,,
2015-07-27,60.35,60.35,60.35,60.35,-0.05,,,2581.0,,,
2015-07-24,60.4,60.4,60.4,60.4,0.05,,,2581.0,,,
2015-07-23,60.35,60.35,60.35,60.35,-0.1,,,2581.0,,,
2015-07-22,60.45,60.45,60.45,60.45,0.0,,,2588.0,,,
2015-07-21,60.45,60.45,60.45,60.45,-0.1,,,2598.0,,,
2015-07-20,60.55,60.55,60.55,60.55,0.25,,,2598.0,,,
2015-07-17,60.3,60.3,60.3,60.3,-0.15,,,2598.0,,,
2015-07-16,60.45,60.45,60.45,60.45,-0.05,,,2598.0,,,
2015-07-15,60.5,60.5,60.5,60.5,0.15,,,2598.0,,,
2015-07-14,60.35,60.35,60.35,60.35,0.0,,,2593.0,,,5.0
2015-07-13,60.35,60.35,60.35,60.35,0.05,,,2588.0,,,5.0
2015-07-10,60.3,60.3,60.3,60.3,0.25,,,2588.0,,,5.0
2015-07-09,60.05,60.05,60.05,60.05,0.3,,,2613.0,,,25.0
2015-07-08,59.75,59.75,59.75,59.75,0.3,,,2613.0,,,5.0
2015-07-07,59.45,59.45,59.45,59.45,-0.6,,,2613.0,,,150.0
2015-07-06,60.05,60.05,60.05,60.05,-0.1,,,2633.0,,,40.0
2015-07-03,60.15,60.15,60.15,60.15,-0.25,,,2669.0,,,100.0
2015-07-02,60.4,60.4,60.4,60.4,-0.15,,,2644.0,,,45.0
2015-07-01,60.55,60.55,60.55,60.55,-0.25,,,2654.0,,,15.0
2015-06-30,60.8,60.8,60.8,60.8,0.35,,,2634.0,,,5.0
2015-06-29,60.45,60.45,60.45,60.45,-0.15,,,2644.0,,,10.0
2015-06-26,60.6,60.6,60.6,60.6,-0.3,,,2825.0,,,370.0
2015-06-25,60.15,60.15,60.15,60.15,-0.05,,,2291.0,,,
2015-06-24,60.2,60.2,60.2,60.2,0.0,,,2291.0,,,
2015-06-23,60.2,60.2,60.2,60.2,0.0,,,2291.0,,,
2015-06-22,60.2,60.2,60.2,60.2,0.0,,,2291.0,,,
2015-06-19,60.2,60.2,60.2,60.2,0.05,,,2291.0,,,
2015-06-18,60.15,60.15,60.15,60.15,-0.25,,,2291.0,,,
2015-06-17,60.4,60.4,60.4,60.4,0.0,,,2291.0,,,
2015-06-16,60.4,60.4,60.4,60.4,0.1,,,2291.0,,,20.0
2015-06-15,60.3,60.3,60.3,60.3,0.3,,,2291.0,,,
2015-06-12,60.0,60.0,60.0,60.0,-0.4,,,2317.0,,,80.0
2015-06-11,60.4,60.4,60.4,60.4,0.9,,,2312.0,,,10.0
2015-06-10,59.5,59.5,59.5,59.5,1.15,,,2322.0,,,15.0
2015-06-09,58.35,58.35,58.35,58.35,0.25,,,2322.0,,,
2015-06-08,58.1,58.1,58.1,58.1,0.0,,,2327.0,,,
2015-06-05,58.1,58.1,58.1,58.1,0.05,,,2327.0,,,
2015-06-04,58.05,58.05,58.05,58.05,0.1,,,2327.0,,,
2015-06-03,57.95,57.95,57.95,57.95,0.2,,,2332.0,,,45.0
2015-06-02,57.75,57.75,57.75,57.75,0.55,,,2332.0,,,
2015-06-01,57.2,57.2,57.2,57.2,-0.4,,,2332.0,,,
2015-05-29,57.6,57.6,57.6,57.6,0.3,,,2282.0,,,50.0
2015-05-28,60.1,60.1,60.1,60.1,0.0,,,1853.0,,,
2015-05-27,60.1,60.1,60.1,60.1,0.05,,,1853.0,,,
2015-05-26,60.05,60.05,60.05,60.05,0.05,,,1858.0,,,10.0
2015-05-25,60.0,60.0,60.0,60.0,0.0,,,1858.0,,,
2015-05-22,60.0,60.0,60.0,60.0,-0.3,,,1858.0,,,
2015-05-21,60.3,60.3,60.3,60.3,0.15,,,1858.0,,,
2015-05-20,60.15,60.15,60.15,60.15,0.0,,,1858.0,,,
2015-05-19,60.15,60.15,60.15,60.15,-0.5,,,1858.0,,,
2015-05-18,60.65,60.65,60.65,60.65,-0.65,,,1858.0,,,
2015-05-15,61.3,61.3,61.3,61.3,-0.2,,,1858.0,,,
2015-05-14,61.5,61.5,61.5,61.5,0.1,,,1858.0,,,
2015-05-13,61.4,61.4,61.4,61.4,0.0,,,1858.0,,,
2015-05-12,61.4,61.4,61.4,61.4,-0.2,,,1858.0,,,
2015-05-11,61.6,61.6,61.6,61.6,-0.25,,,1858.0,,,
2015-05-08,61.85,61.85,61.85,61.85,0.0,,,1873.0,,,20.0
2015-05-07,61.85,61.85,61.85,61.85,-0.45,,,1873.0,,,
2015-05-06,62.3,62.3,62.3,62.3,-0.2,,,1873.0,,,
2015-05-05,62.5,62.5,62.5,62.5,0.3,,,1873.0,,,
2015-05-04,62.2,62.2,62.2,62.2,0.0,,,1873.0,,,
2015-05-01,62.2,62.2,62.2,62.2,0.15,,,1873.0,,,
2015-04-30,62.05,62.05,62.05,62.05,0.15,,,1858.0,,,50.0
2015-04-29,61.9,61.9,61.9,61.9,-0.05,,,1677.0,,,345.0
2015-04-28,61.95,61.95,61.95,61.95,0.3,,,1709.0,,,225.0
2015-04-27,61.65,61.65,61.65,61.65,0.8,,,1709.0,,,35.0
2015-04-24,60.85,60.85,60.85,60.85,0.6,,,1704.0,,,49.0
2015-04-23,58.4,58.4,58.4,58.4,0.1,,,2142.0,,,
2015-04-22,58.3,58.3,58.3,58.3,0.0,,,2142.0,,,
2015-04-21,58.3,58.3,58.3,58.3,0.9,,,2167.0,,,40.0
2015-04-20,57.4,57.4,57.4,57.4,-0.5,,,2167.0,,,
2015-04-17,57.9,57.9,57.9,57.9,1.1,,,2137.0,,,5.0
2015-04-16,56.8,56.8,56.8,56.8,1.1,,,2161.0,,,
2015-04-15,55.7,55.7,55.7,55.7,0.3,,,2161.0,,,
2015-04-14,55.4,55.4,55.4,55.4,0.4,,,1966.0,,,205.0
2015-04-13,55.0,55.0,55.0,55.0,0.35,,,1871.0,,,180.0
2015-04-10,54.65,54.65,54.65,54.65,-0.65,,,1876.0,,,
2015-04-09,55.3,55.3,55.3,55.3,0.5,,,1871.0,,,15.0
2015-04-08,54.8,54.8,54.8,54.8,-0.2,,,1856.0,,,15.0
2015-04-07,55.0,55.0,55.0,55.0,-0.6,,,1871.0,,,20.0
2015-04-06,55.6,55.6,55.6,55.6,,,,1871.0,,,
2015-04-02,55.6,55.6,55.6,55.6,-0.4,,,1826.0,,,
2015-04-01,56.0,56.0,56.0,56.0,-0.8,,,1841.0,,,55.0
2015-03-31,56.8,56.8,56.8,56.8,-0.4,,,1831.0,,,15.0
2015-03-30,57.2,57.2,57.2,57.2,-0.9,,,1816.0,,,5.0
2015-03-27,58.1,58.1,58.1,58.1,0.55,,,1786.0,,,65.0
2015-03-26,63.35,63.35,63.35,63.35,0.1,,,1800.0,,,
2015-03-25,60.9,60.9,60.9,60.9,0.0,,,1336.0,,,
2015-03-24,62.75,62.75,62.75,62.75,0.35,,,1795.0,,,5.0
2015-03-23,62.4,62.4,62.4,62.4,-1.65,,,1795.0,,,
2015-03-20,64.05,64.05,64.05,64.05,-0.3,,,1785.0,,,20.0
2015-03-19,64.35,64.35,64.35,64.35,-0.3,,,1783.0,,,20.0
2015-03-18,64.65,64.65,64.65,64.65,-0.05,,,1783.0,,,
2015-03-17,64.7,64.7,64.7,64.7,0.25,,,1783.0,,,
2015-03-16,64.45,64.45,64.45,64.45,-0.5,,,1783.0,,,
2015-03-13,64.95,64.95,64.95,64.95,-0.3,,,1783.0,,,
2015-03-12,65.25,65.25,65.25,65.25,-0.25,,,1783.0,,,
2015-03-11,65.5,65.5,65.5,65.5,0.5,,,1783.0,,,15.0
2015-03-10,65.0,65.0,65.0,65.0,-0.25,,,1783.0,,,
2015-03-09,65.25,65.25,65.25,65.25,-0.25,,,1783.0,,,
2015-03-06,65.5,65.5,65.5,65.5,-1.5,,,1788.0,,,15.0
2015-03-05,67.0,67.0,67.0,67.0,-0.05,,,1753.0,,,35.0
2015-03-04,67.05,67.05,67.05,67.05,-0.25,,,1753.0,,,
2015-03-03,67.3,67.3,67.3,67.3,-3.25,,,1688.0,,,90.0
2015-03-02,70.55,70.55,70.55,70.55,-0.9,,,1678.0,,,10.0
2015-02-27,71.45,71.45,71.45,71.45,3.85,,,1605.0,,,225.0
2015-02-26,71.1,71.1,71.1,71.1,1.2,,,1749.0,,,
2015-02-25,69.9,69.9,69.9,69.9,-1.15,,,1749.0,,,
2015-02-24,71.05,71.05,71.05,71.05,0.2,,,1754.0,,,10.0
2015-02-23,70.85,70.85,70.85,70.85,0.05,,,1754.0,,,45.0
2015-02-20,70.8,70.8,70.8,70.8,0.55,,,1754.0,,,
2015-02-19,70.25,70.25,70.25,70.25,-0.4,,,1764.0,,,15.0
2015-02-18,70.65,70.65,70.65,70.65,0.1,,,1769.0,,,10.0
2015-02-17,70.55,70.55,70.55,70.55,0.05,,,1769.0,,,31.0
2015-02-16,70.5,70.5,70.5,70.5,0.9,,,1764.0,,,5.0
2015-02-13,69.6,69.6,69.6,69.6,-0.65,,,1764.0,,,5.0
2015-02-12,70.25,70.25,70.25,70.25,0.65,,,1764.0,,,
2015-02-11,69.6,69.6,69.6,69.6,0.5,,,1764.0,,,
2015-02-10,69.1,69.1,69.1,69.1,0.5,,,1754.0,,,20.0
2015-02-09,68.6,68.6,68.6,68.6,1.15,,,1754.0,,,
2015-02-06,67.45,67.45,67.45,67.45,0.35,,,1754.0,,,
2015-02-05,67.1,67.1,67.1,67.1,0.3,,,1754.0,,,50.0
2015-02-04,66.8,66.8,66.8,66.8,-0.05,,,1774.0,,,100.0
2015-02-03,66.85,66.85,66.85,66.85,2.35,,,1759.0,,,25.0
2015-02-02,64.5,64.5,64.5,64.5,1.4,,,1754.0,,,10.0
2015-01-30,63.1,63.1,63.1,63.1,0.35,,,1754.0,,,35.0
2015-01-29,62.45,62.45,62.45,62.45,0.0,,,1739.0,,,65.0
2015-01-28,62.45,62.45,62.45,62.45,0.1,,,1744.0,,,10.0
2015-01-27,62.35,62.35,62.35,62.35,0.45,,,1744.0,,,
2015-01-26,61.9,61.9,61.9,61.9,-0.4,,,1739.0,,,20.0
2015-01-23,62.3,62.3,62.3,62.3,-0.2,,,1739.0,,,
2015-01-22,62.5,62.5,62.5,62.5,0.2,,,1747.0,,,10.0
2015-01-21,62.3,62.3,62.3,62.3,0.95,,,1762.0,,,20.0
2015-01-20,61.35,61.35,61.35,61.35,0.5,,,1747.0,,,
2015-01-19,60.85,60.85,60.85,60.85,0.3,,,1727.0,,,
2015-01-16,60.55,60.55,60.55,60.55,0.25,,,1714.0,,,10.0
2015-01-15,60.3,60.3,60.3,60.3,0.25,,,1702.0,,,
2015-01-14,60.05,60.05,60.05,60.05,-0.25,,,1687.0,,,
2015-01-13,60.3,60.3,60.3,60.3,0.25,,,1673.0,,,20.0
2015-01-12,60.05,60.05,60.05,60.05,-0.35,,,1646.0,,,25.0
2015-01-09,60.4,60.4,60.4,60.4,-0.2,,,1681.0,,,
2015-01-08,60.6,60.6,60.6,60.6,0.0,,,1703.0,,,25.0
2015-01-07,60.6,60.6,60.6,60.6,-0.85,,,1688.0,,,30.0
2015-01-06,61.45,61.45,61.45,61.45,0.2,,,1623.0,,,55.0
2015-01-05,61.25,61.25,61.25,61.25,-0.05,,,1579.0,,,30.0
2015-01-02,61.3,61.3,61.3,61.3,,,,1564.0,,,15.0
2014-12-31,62.3,62.3,62.3,62.3,-0.05,,,1564.0,,,
2014-12-30,62.35,62.35,62.35,62.35,0.05,,,1572.0,,,
2014-12-29,62.3,62.3,62.3,62.3,-0.6,,,1577.0,,,
2014-12-26,62.9,62.9,62.9,62.9,,,,1577.0,,,
2014-12-24,62.9,62.9,62.9,62.9,0.15,,,1577.0,,,
2014-12-23,63.25,63.25,63.25,63.25,0.35,,,1927.0,,,
2014-12-22,62.9,62.9,62.9,62.9,-0.15,,,1927.0,,,
2014-12-19,63.05,63.05,63.05,63.05,-0.1,,,1927.0,,,
2014-12-18,63.15,63.15,63.15,63.15,0.1,,,1927.0,,,
2014-12-17,63.05,63.05,63.05,63.05,0.65,,,1912.0,,,15.0
2014-12-16,62.4,62.4,62.4,62.4,-0.55,,,1912.0,,,
2014-12-15,62.95,62.95,62.95,62.95,-0.1,,,1912.0,,,
2014-12-12,63.05,63.05,63.05,63.05,0.15,,,1937.0,,,10.0
2014-12-11,62.9,62.9,62.9,62.9,0.25,,,1922.0,,,65.0
2014-12-10,62.65,62.65,62.65,62.65,0.1,,,1922.0,,,
2014-12-09,62.55,62.55,62.55,62.55,0.15,,,1922.0,,,5.0
2014-12-08,62.4,62.4,62.4,62.4,0.05,,,1922.0,,,
2014-12-05,62.35,62.35,62.35,62.35,0.0,,,1922.0,,,
2014-12-04,62.35,62.35,62.35,62.35,-0.15,,,1892.0,,,30.0
2014-12-03,62.5,62.5,62.5,62.5,-0.35,,,1857.0,,,45.0
2014-12-02,62.85,62.85,62.85,62.85,-0.85,,,1832.0,,,85.0
2014-12-01,63.7,63.7,63.7,63.7,-0.75,,,1802.0,,,35.0
2014-11-28,64.45,64.45,64.45,64.45,-0.25,,,1787.0,,,90.0
2014-11-27,63.5,63.5,63.5,63.5,-0.05,,,1890.0,,,
2014-11-26,63.55,63.55,63.55,63.55,0.0,,,1890.0,,,
2014-11-24,63.5,63.5,63.5,63.5,0.1,,,1892.0,,,
2014-11-21,63.4,63.4,63.4,63.4,0.4,,,1892.0,,,
2014-11-20,63.0,63.0,63.0,63.0,-0.1,,,1892.0,,,
2014-11-19,63.1,63.1,63.1,63.1,-0.25,,,1892.0,,,
2014-11-18,63.35,63.35,63.35,63.35,-0.1,,,1892.0,,,
2014-11-17,63.45,63.45,63.45,63.45,0.25,,,1892.0,,,
2014-11-14,63.2,63.2,63.2,63.2,-0.05,,,1867.0,,,40.0
2014-11-13,63.25,63.25,63.25,63.25,0.0,,,1847.0,,,25.0
2014-11-12,63.25,63.25,63.25,63.25,-0.25,,,1852.0,,,15.0
2014-11-11,63.5,63.5,63.5,63.5,0.45,,,1852.0,,,
2014-11-10,63.05,63.05,63.05,63.05,0.95,,,1842.0,,,10.0
2014-11-07,62.1,62.1,62.1,62.1,0.2,,,1837.0,,,15.0
2014-11-06,61.9,61.9,61.9,61.9,-0.25,,,1842.0,,,5.0
2014-11-05,62.15,62.15,62.15,62.15,-0.3,,,1832.0,,,30.0
2014-11-04,62.45,62.45,62.45,62.45,-0.4,,,1825.0,,,57.0
2014-11-03,62.85,62.85,62.85,62.85,-1.05,,,1825.0,,,30.0
2014-10-31,63.9,63.9,63.9,63.9,-0.3,,,1825.0,,,80.0
2014-10-30,64.3,64.3,64.3,64.3,0.0,,,1995.0,,,
2014-10-29,64.3,64.3,64.3,64.3,-0.05,,,1995.0,,,
2014-10-28,64.35,64.35,64.35,64.35,0.0,,,1995.0,,,
2014-10-27,64.35,64.35,64.35,64.35,0.0,,,1995.0,,,
2014-10-24,64.35,64.35,64.35,64.35,-0.1,,,1995.0,,,
2014-10-23,64.45,64.45,64.45,64.45,0.0,,,1990.0,,,
2014-10-22,64.45,64.45,64.45,64.45,0.55,,,1975.0,,,15.0
2014-10-21,63.9,63.9,63.9,63.9,0.0,,,1970.0,,,5.0
2014-10-20,63.9,63.9,63.9,63.9,-0.2,,,1960.0,,,10.0
2014-10-18,63.9,63.9,63.9,63.9,-0.2,,,1960.0,,,10.0
2014-10-17,86.5,87.34,85.49,86.16,0.34,86.24,268423.0,349188.0,2877.0,,9173.0
2014-10-16,64.15,64.15,64.15,64.15,0.1,,,1960.0,,,45.0
2014-10-15,64.05,64.05,64.05,64.05,-0.05,,,1955.0,,,
2014-10-14,64.1,64.1,64.1,64.1,-0.15,,,1960.0,,,5.0
2014-10-13,64.25,64.25,64.25,64.25,-0.25,,,1990.0,,,10.0
2014-10-10,64.5,64.5,64.5,64.5,-0.35,,,2015.0,,,5.0
2014-10-09,64.85,64.85,64.85,64.85,-0.45,,,2000.0,,,30.0
2014-10-08,65.3,65.3,65.3,65.3,0.2,,,2005.0,,,10.0
2014-10-07,65.1,65.1,65.1,65.1,0.25,,,1990.0,,,5.0
2014-10-06,64.85,64.85,64.85,64.85,0.2,,,1995.0,,,5.0
2014-10-03,64.65,64.65,64.65,64.65,-0.35,,,1995.0,,,5.0
2014-10-02,65.0,65.0,65.0,65.0,0.3,,,1935.0,,,155.0
2014-10-01,64.7,64.7,64.7,64.7,0.05,,,1885.0,,,30.0
